BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201702,17,1740,201702,17,1840,113734,681031,CALIFORNIA,6,2017,February,Flood,C,71,SAN BERNARDINO,SGX,17-FEB-17 17:40:00,PST-8,17-FEB-17 18:40:00,0,0,0,0,15.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,5.0,ESE,PHELAN,5.0,ESE,PHELAN,34.4054,-117.4868,34.4039,-117.4869,"A strong trough and associated Pacific cold front swept into Southern California from the west, bringing strong winds, heavy snow and rain. The storm was noteworthy for the strong prefrontal southerly winds that produced significant tree damage over the coast and valleys. In the mountains the ski resorts received 1-2 ft of snow, while elevations as low as 5,000 ft saw a few inches of accumulation. Rainfall ranged from 2-6 inches along the coastal slopes to 1-2 inches at the coast. At the beaches surf heights reached 8 to 12 ft. Damages, primarily from wind, reached into the millions of dollars.",A jeep was submerged in a large sink hole at the intersection of Cedar St. and Chateau Rd. No water rescues required.,CSV
201702,10,1446,201702,10,1446,113990,682687,CALIFORNIA,6,2017,February,Flood,C,43,MARIPOSA,HNX,10-FEB-17 14:46:00,PST-8,10-FEB-17 14:46:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,SSE,BRICEBURG,2.0,SSE,BRICEBURG,37.58,-119.96,37.5752,-119.9527,"A low pressure system spread moisture into Merced County and into Yosemite Park on on the evening of February 9. This system moved southward on the morning of the 10th spreading heavy precipitation across the Yosemite Park area, the Mariposa County foothills and the rural areas of Merced County to the southeast of Merced. Some thunderstorms broke out that afternoon bringing additional heavy rainfall to the central San Joaquin Valley. Snow levels were around 8000 feet on the 10th lowering to around 6500 feet in Yosemite Park on the afternoon of the 11th in a cooler and showery airmass.",California Highway Patrol reported large boulders in the roadway on both lanes of Highway 140 near Bug Hostle and Octagon southeast of Briceburg.,CSV
201702,10,1557,201702,10,1557,113990,682688,CALIFORNIA,6,2017,February,Flood,C,47,MERCED,HNX,10-FEB-17 15:57:00,PST-8,10-FEB-17 15:57:00,0,0,0,0,5.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,0.0,N,LE GRAND,0.0,NNE,LE GRAND,37.23,-120.25,37.2327,-120.2488,"A low pressure system spread moisture into Merced County and into Yosemite Park on on the evening of February 9. This system moved southward on the morning of the 10th spreading heavy precipitation across the Yosemite Park area, the Mariposa County foothills and the rural areas of Merced County to the southeast of Merced. Some thunderstorms broke out that afternoon bringing additional heavy rainfall to the central San Joaquin Valley. Snow levels were around 8000 feet on the 10th lowering to around 6500 feet in Yosemite Park on the afternoon of the 11th in a cooler and showery airmass.",California Highway Patrol reported a vehicle stuck in large amount of water and mud on Cunningham Road near Santa Fe Avenue in LeGrand.,CSV
201702,10,2232,201702,10,2232,113990,682694,CALIFORNIA,6,2017,February,Flood,C,47,MERCED,HNX,10-FEB-17 22:32:00,PST-8,10-FEB-17 22:32:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,4.0,ENE,LE GRAND,4.0,ENE,LE GRAND,37.26,-120.18,37.2541,-120.1918,"A low pressure system spread moisture into Merced County and into Yosemite Park on on the evening of February 9. This system moved southward on the morning of the 10th spreading heavy precipitation across the Yosemite Park area, the Mariposa County foothills and the rural areas of Merced County to the southeast of Merced. Some thunderstorms broke out that afternoon bringing additional heavy rainfall to the central San Joaquin Valley. Snow levels were around 8000 feet on the 10th lowering to around 6500 feet in Yosemite Park on the afternoon of the 11th in a cooler and showery airmass.",California Highway Patrol reported roadway flooding on White Rock Road northeast of LeGrand.,CSV
201701,12,1230,201701,12,1400,113053,675851,CALIFORNIA,6,2017,January,Flood,C,59,ORANGE,SGX,12-JAN-17 12:30:00,PST-8,12-JAN-17 14:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,,,,,,0.0,ENE,CORONA DEL MAR,1.0,SSW,SANTA ANA HGTS,33.601,-117.8682,33.6433,-117.8737,"After a brief lull in activity, a second series of troughs and Pacific fronts moved through the region between the 10th and 14th of January. Rainfall totals ranged from 0.50-1.5 inches at the coast, to 4-6 inches along the coastal slopes, to 0.25-1 inches in the deserts. Snow levels in the mountains fell as low as 4,000 ft, with up to 2 ft of new snow on the highest peaks. Strong winds occurred along the deserts slopes, though peak gusts were limited to the 45-60 mph range.  Impacts ranged from minor urban flooding reported in the coast and valleys, to chain restrictions in the mountains.","Minor street flooding from Newport Beach to Fountain Valley. A tree was uprooted near the Orange County Fairgrounds, likely due to a combination of saturated soil and gusty winds.",CSV
201702,27,1300,201702,27,1700,113756,681106,CALIFORNIA,6,2017,February,Flood,C,59,ORANGE,SGX,27-FEB-17 13:00:00,PST-8,27-FEB-17 17:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,,,,,,65.0,SE,SAN CLEMENTE,65.0,SE,SAN CLEMENTE,32.8199,-116.7533,32.8201,-116.7533,"An east west oriented atmospheric river impacted San Diego County and northern Baja on the 27th and 28th of February, resulting in a prolonged period of moderate to heavy rain. Rainfall totals of 6-9 inches along the coastal slopes, 3-5 inches in the valleys and 2-4 inches in coastal areas were reported in San Diego County, all within a 24 hour period. Elsewhere rainfall was significantly lighter. Widespread street, small stream, and river flooding resulted. Roadways were flooded and numerous swift water rescued occurred along the San Diego River which crested at 14.15 ft just after midnight. There were a dozen night time high water rescues and an evacuation of 45 persons from a hotel surrounding by moving water. This was the third highest crest on record. Flooding and tree damage also cut power to several thousand customers in San Diego County. Traffic collision for the day were 5 times their usual rate.",Via Viejas road was flooded with a foot of water from Viejas Creek.,CSV
201702,20,1647,201702,20,1847,112433,681635,CALIFORNIA,6,2017,February,Flood,C,69,SAN BENITO,MTR,20-FEB-17 16:47:00,PST-8,20-FEB-17 18:47:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,WSW,DUNNEVILLE CORNERS,2.0,WSW,DUNNEVILLE CORNERS,36.94,-121.43,36.9404,-121.4292,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Roadway flooded Shore Rd near Perry Ct.,CSV
201702,17,1616,201702,17,1616,113993,682707,CALIFORNIA,6,2017,February,Flood,C,29,KERN,HNX,17-FEB-17 16:16:00,PST-8,17-FEB-17 16:16:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,W,TEHACHAPI KERN ARPT,0.0,W,TEHACHAPI,35.13,-118.44,35.13,-118.4526,"A series of strong low pressure systems accompanied with tropical moisture influxes brought strong winds, heavy rainfall, flooding, debris flows, funnel cloud reports, and high elevation snows to the central California region. Precipitation was enhanced at times by orographical lifting.",California Highway Patrol reported roadway flooding at Woodford Tehachapi Road and White Pine Drive in Tehachapi. Both lanes were flooded due to heavy rainfall.,CSV
201702,17,1642,201702,17,1642,113993,682708,CALIFORNIA,6,2017,February,Flood,C,107,TULARE,HNX,17-FEB-17 16:42:00,PST-8,17-FEB-17 16:42:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,0.0,N,CINOWTHS CORNER,0.0,SSE,CINOWTHS CORNER,36.33,-119.33,36.326,-119.3284,"A series of strong low pressure systems accompanied with tropical moisture influxes brought strong winds, heavy rainfall, flooding, debris flows, funnel cloud reports, and high elevation snows to the central California region. Precipitation was enhanced at times by orographical lifting.",California Highway Patrol reported road flooding on State Route 198 near South Demaree Street in Visalia due to heavy rainfall.,CSV
201702,17,1750,201702,17,1750,113993,682709,CALIFORNIA,6,2017,February,Flood,C,29,KERN,HNX,17-FEB-17 17:50:00,PST-8,17-FEB-17 17:50:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,NNW,METTLER,1.0,NNW,METTLER,35.09,-118.98,35.0889,-118.9754,"A series of strong low pressure systems accompanied with tropical moisture influxes brought strong winds, heavy rainfall, flooding, debris flows, funnel cloud reports, and high elevation snows to the central California region. Precipitation was enhanced at times by orographical lifting.",California Highway Patrol reported northbound State Route 99 near Copus Road north of Mettler covered in mud and water due to heavy rainfall.,CSV
201702,17,1802,201702,17,1802,113993,682710,CALIFORNIA,6,2017,February,Flood,C,29,KERN,HNX,17-FEB-17 18:02:00,PST-8,17-FEB-17 18:02:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,ENE,TEHACHAPI MTN VLY AP,1.0,ENE,TEHACHAPI MTN VLY AP,35.11,-118.4,35.1042,-118.3944,"A series of strong low pressure systems accompanied with tropical moisture influxes brought strong winds, heavy rainfall, flooding, debris flows, funnel cloud reports, and high elevation snows to the central California region. Precipitation was enhanced at times by orographical lifting.",California Highway Patrol reported road flooding on Tehachapi Willow Springs Road just south of State Route 58 in Tehachapi.,CSV
201702,17,1809,201702,17,1809,113993,682711,CALIFORNIA,6,2017,February,Flood,C,29,KERN,HNX,17-FEB-17 18:09:00,PST-8,17-FEB-17 18:09:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,NE,MIRACLE HOT SPGS,1.0,NE,MIRACLE HOT SPGS,35.59,-118.52,35.5902,-118.5168,"A series of strong low pressure systems accompanied with tropical moisture influxes brought strong winds, heavy rainfall, flooding, debris flows, funnel cloud reports, and high elevation snows to the central California region. Precipitation was enhanced at times by orographical lifting.",California Highway Patrol reported large boulders in roadway on Kern Canyon Road near Borel Road west of Bodfish.,CSV
201702,10,1039,201702,10,1339,113990,682684,CALIFORNIA,6,2017,February,Flood,C,47,MERCED,HNX,10-FEB-17 10:39:00,PST-8,10-FEB-17 13:39:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,4.0,ENE,PLANADA,4.0,ENE,PLANADA,37.33,-120.25,37.324,-120.2485,"A low pressure system spread moisture into Merced County and into Yosemite Park on on the evening of February 9. This system moved southward on the morning of the 10th spreading heavy precipitation across the Yosemite Park area, the Mariposa County foothills and the rural areas of Merced County to the southeast of Merced. Some thunderstorms broke out that afternoon bringing additional heavy rainfall to the central San Joaquin Valley. Snow levels were around 8000 feet on the 10th lowering to around 6500 feet in Yosemite Park on the afternoon of the 11th in a cooler and showery airmass.",California Highway Patrol reported both lanes on Highway 140 near North Cunningham Road were affected from moderate to heavy rain for the previous 2 to 3 hours.,CSV
201702,10,1417,201702,10,1417,113990,682685,CALIFORNIA,6,2017,February,Flood,C,43,MARIPOSA,HNX,10-FEB-17 14:17:00,PST-8,10-FEB-17 14:17:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,SW,MT BULLION,1.0,SSW,MT BULLION,37.48,-120.07,37.482,-120.0623,"A low pressure system spread moisture into Merced County and into Yosemite Park on on the evening of February 9. This system moved southward on the morning of the 10th spreading heavy precipitation across the Yosemite Park area, the Mariposa County foothills and the rural areas of Merced County to the southeast of Merced. Some thunderstorms broke out that afternoon bringing additional heavy rainfall to the central San Joaquin Valley. Snow levels were around 8000 feet on the 10th lowering to around 6500 feet in Yosemite Park on the afternoon of the 11th in a cooler and showery airmass.",California Highway Patrol reported one lane partially blocked due to debris on Highway 140 near Mt. Bullion Cut Off Road.,CSV
201702,10,1422,201702,10,1422,113990,682686,CALIFORNIA,6,2017,February,Flood,C,43,MARIPOSA,HNX,10-FEB-17 14:22:00,PST-8,10-FEB-17 14:22:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,3.0,SW,MARIPOSA,3.0,SW,MARIPOSA,37.45,-120.0,37.4533,-120.0009,"A low pressure system spread moisture into Merced County and into Yosemite Park on on the evening of February 9. This system moved southward on the morning of the 10th spreading heavy precipitation across the Yosemite Park area, the Mariposa County foothills and the rural areas of Merced County to the southeast of Merced. Some thunderstorms broke out that afternoon bringing additional heavy rainfall to the central San Joaquin Valley. Snow levels were around 8000 feet on the 10th lowering to around 6500 feet in Yosemite Park on the afternoon of the 11th in a cooler and showery airmass.",California Highway Patrol reported a stranded vehicle on Guadalupe Creek Road near Yaqui Gulch Road with 100 feet of flood water running on both sides.,CSV
201702,20,1711,201702,20,1911,112433,681642,CALIFORNIA,6,2017,February,Flood,C,1,ALAMEDA,MTR,20-FEB-17 17:11:00,PST-8,20-FEB-17 19:11:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,SE,KILKARE WOODS,1.0,SE,KILKARE WOODS,37.6225,-121.9065,37.6222,-121.90700000000001,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Water and mud running across roadway 2000 Kilkare Rd.,CSV
201702,21,1305,201702,21,1505,112433,681993,CALIFORNIA,6,2017,February,Flood,C,85,SANTA CLARA,MTR,21-FEB-17 13:05:00,PST-8,21-FEB-17 15:05:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,ENE,MADRONE,1.0,ENE,MADRONE,37.1534,-121.6525,37.1531,-121.6521,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",US101N at Cochrane Rd closed due to flooding.,CSV
201702,10,1736,201702,10,1736,113990,682693,CALIFORNIA,6,2017,February,Flood,C,39,MADERA,HNX,10-FEB-17 17:36:00,PST-8,10-FEB-17 17:36:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,NNW,MADERA,2.0,N,MADERA,37.0,-120.08,37.0014,-120.0664,"A low pressure system spread moisture into Merced County and into Yosemite Park on on the evening of February 9. This system moved southward on the morning of the 10th spreading heavy precipitation across the Yosemite Park area, the Mariposa County foothills and the rural areas of Merced County to the southeast of Merced. Some thunderstorms broke out that afternoon bringing additional heavy rainfall to the central San Joaquin Valley. Snow levels were around 8000 feet on the 10th lowering to around 6500 feet in Yosemite Park on the afternoon of the 11th in a cooler and showery airmass.",California Highway Patrol reported roadway flooding on Road 26 at Avenue 17 in Madera Acres.,CSV
201702,17,1815,201702,17,1815,113993,682712,CALIFORNIA,6,2017,February,Flood,C,29,KERN,HNX,17-FEB-17 18:15:00,PST-8,17-FEB-17 18:15:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,WSW,METTLER,2.0,WSW,METTLER,35.0616,-119.0041,35.0636,-118.9975,"A series of strong low pressure systems accompanied with tropical moisture influxes brought strong winds, heavy rainfall, flooding, debris flows, funnel cloud reports, and high elevation snows to the central California region. Precipitation was enhanced at times by orographical lifting.",California Highway Patrol reported road flooding at State Route 166 and Interstate 5 and the on-ramp to northbound Interstate 5 near Mettler.,CSV
201702,17,1838,201702,17,1838,113993,682713,CALIFORNIA,6,2017,February,Flood,C,29,KERN,HNX,17-FEB-17 18:38:00,PST-8,17-FEB-17 18:38:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,3.0,W,FRAZIER PARK,3.0,W,FRAZIER PARK,34.8214,-119.0111,34.823,-119.0035,"A series of strong low pressure systems accompanied with tropical moisture influxes brought strong winds, heavy rainfall, flooding, debris flows, funnel cloud reports, and high elevation snows to the central California region. Precipitation was enhanced at times by orographical lifting.",California Highway Patrol reported road flooding at the intersection of Pine Road and Lockwood Valley Road near Lake of the Woods.,CSV
